usuario_id,net_id,yeardone,privacy,dropout,study,school,schooltype,schoolprov,schooltown,stage,grade,group,class_size,gender,female,yearbirth,age,siblings,nsiblings,nsister,nbrother,ranksib,migrant,stairs10,stairs5,stairsN,nmark10_text,nmark8_text,gpa,gpaN,repeater,optional,moodalone,moodfun,moodgeneral,happyN,height,weight,obesity,uniwant,world,abroad,willwork,wish_slider,good1,good2,good3,like1,like2,like3,goodbeforelike,money1,money2,money3,money4,money5,money6,patienceN,cns_td,tpc1,tpc11,tpc111,tpc112,tpc22,tpc221,tpc222,patienceC,prob1,prob2,prob3,prob4,prob5,prob6,riskyN,cns_risk,hlbeforetd,newdesignhl,sp1_v1,sp2_v1,sp3_v1,sp1_v2,sp2_v2,sp3_v2,sp4_v2,sp5_v2,sp6_v2,sp_version,sp_randomized,delavande__apple20,delavande__apple10,delavande__riceweek,delavande__ricemoth,delavande__sch0,delavande__bath100,delavande__uni,delavande__study,delavande_slider,delavande_total,crt1,crt2,crt3,crtN,fin1,fin2,fin3,finN,st_cards1,st_cards2,st_cards3,st_cards4,st_cards1_ne,st_cards2_ne,st_cards3_ne,st_cards4_ne,st_buttons_game1,st_buttons_game2,st_buttons_argument1,st_buttons_argument2,st_buttons_maxp,st_buttons_minr,st_buttons_randomnised,st_buttons_changedcolor,st_buttons_game1_rival,st_buttons_game2_rival,st_buttons_argument1_rival,st_buttons_argument2_rival,st_piggy_belief15,st_piggy_belief0,st_piggy_belief_position_15,st_piggy_belief_position_0,st_piggy_0_sec,st_piggy_15_sec,st_piggy_position_0,st_piggy_position_15,st_piggy_15_distance_ne,st_piggy_0_distance_ne,honesty,honest_pictures,honest_numbers,treatment_numbers,creativityf,brick,rope,ropeuse,rope_order,left_hand,device,covid1,covid2,covid3,covid4,ftr1,ftr2,ftr3,ftr_short,clima1,clima2,clima3,clima4,clima5,clima6,clima7,clima8,clima9,clima10,clima11,clima12,clima13
4791,2_2_4,2022,0,,478,2,1,1,1,2,4,5,29,1,0,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,
4792,2_2_4,2022,1,0,478,2,1,1,1,2,4,5,29,2,1,2006,16,0,0,,,,0,6,,.60000002,Inglés | Otra,Lengua Castellana y Literatura | Matemáticas | Otra,7,.77777779,,"Segunda lengua extranjera (Francés, Chino, etc) | Religión",2,3,3,.66666669,164,50,3,,,,,,,,,,,,,0,1,1,1,1,1,.83333331,1,,,,,,,,,0,0,1,1,1,1,.66666669,1,0,0,0,0,0,,,,,,,1,0,20,10,50,100,15,100,75,,,3,1,0,1,.66666669,1,0,1,.66666669,3,4,2,5,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,7,construcción; arma; nido de algunos insectos; soporte; para alzarte si te pones encima; como asiento; de decoración,,,,0,3,,,,,,,,,,,,,,,,,,,,,
4793,2_2_4,2022,0,,478,2,1,1,1,2,4,6,29,1,0,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,
4794,2_2_4,2022,1,0,478,2,1,1,1,2,4,6,29,2,1,2006,16,1,1,,,2,0,6,,.60000002,,Otra,0,0,,Religión | Otra,4,4,3,.91666669,,58,3,,,,,,,,,,,,,0,1,1,1,1,1,.83333331,1,,,,,,,,,1,0,1,1,1,1,.83333331,0,0,0,0,0,0,,,,,,,1,0,10,10,90,100,0,100,50,,,2,0,0,0,0,0,0,0,0,5,3,3,5,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,4,Hacerme una casa. Hacer una piscina. Hacer una pared . Hacer un chalet.,,,,0,2,,,,,,,,,,,,,,,,,,,,,
4795,2_2_4,2022,1,0,478,2,1,1,1,2,4,6,29,1,0,2006,16,1,2,,,3,0,6,,.60000002,Otra,Otra,0,0,,Tecnología/Informática,2,2,2,.5,168,50,3,,,,,,,,,,,,,0,1,1,1,1,1,.83333331,1,,,,,,,,,0,0,1,1,1,1,.66666669,1,0,0,0,0,1,,,,,,,1,0,20,10,100,100,0,100,80,,,3,0,1,1,.66666669,1,0,1,.66666669,3,4,5,5,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,Construcción,,,,1,2,,,,,,,,,,,,,,,,,,,,,
4796,2_2_4,2022,1,0,478,2,1,1,1,2,4,6,29,2,1,2006,16,1,1,,,1,0,8,,.80000001,Inglés | Lengua Castellana y Literatura | Matemáticas | Otra,Otra,9,1,,Tecnología/Informática | Religión,4,4,3,.91666669,165,65,4,,,,,,,,,,,,,0,1,1,1,1,1,.83333331,1,,,,,,,,,0,0,0,1,1,1,.5,1,0,0,0,1,0,,,,,,,1,0,20,10,50,100,0,5,90,,,3,1,0,1,.66666669,1,0,1,.66666669,5,2,1,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,4,"En la construcción, para apoyar algo, para hacer círculos o rectángulos, para esconder algo...",,,,0,2,,,,,,,,,,,,,,,,,,,,,
4797,2_2_4,2022,1,1,478,2,1,1,1,2,4,6,29,1,0,2006,16,1,1,,,2,0,6,,.60000002,Inglés | Otra,Lengua Castellana y Literatura | Matemáticas | Otra,7,.77777779,,Tecnología/Informática,3,3,3,.75,172,57,4,,,,,,,,,,,,,0,0,0,1,1,1,.5,1,,,,,,,,,0,0,1,1,1,1,.66666669,1,0,0,0,0,0,,,,,,,1,0,20,10,45,99,30,100,50,,,3,1,0,1,.66666669,1,0,1,.66666669,5,4,5,5,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,,0,1,,,,,,,,,,,,,,,,,,,,,
4798,2_2_4,2022,1,0,478,2,1,1,1,2,4,6,29,1,0,2006,16,1,1,,,2,0,4,,.40000001,Matemáticas | Otra,Inglés | Lengua Castellana y Literatura,7,.77777779,,Tecnología/Informática | Religión,3,4,3,.83333331,175,85,6,,,,,,,,,,,,,0,1,1,1,1,1,.83333331,1,,,,,,,,,0,0,0,0,1,1,.33333334,1,0,0,0,1,1,,,,,,,1,0,20,10,20,80,5,100,20,,,3,1,0,1,.66666669,1,1,1,1,3,5,4,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,4,Construir una casa; para llegar a un sitio que esté alto; para sentarte; para defender,,,,0,2,,,,,,,,,,,,,,,,,,,,,
4799,2_2_4,2022,1,0,478,2,1,1,1,2,4,6,29,2,1,2006,16,1,1,,,2,0,6,,.60000002,Lengua Castellana y Literatura | Matemáticas | Otra,Inglés | Otra,8,.8888889,,Tecnología/Informática | Alternativa/Valores éticos,2,2,3,.58333331,,,,,,,,,,,,,,,,0,1,1,1,1,1,.83333331,1,,,,,,,,,0,0,0,1,1,1,.5,1,0,0,0,1,1,,,,,,,1,0,20,10,35,70,1,100,99,,,3,1,0,1,.66666669,1,0,0,.33333334,4,1,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,5,"Darle a alguien, construir una infraestructura, apoyar algo en ella, soporte, apoyo",,,,0,3,,,,,,,,,,,,,,,,,,,,,
4800,2_2_4,2022,0,,478,2,1,1,1,2,4,6,29,2,1,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,
4801,2_2_4,2022,0,,478,2,1,1,1,2,4,6,29,1,0,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,
4802,2_2_4,2022,1,0,478,2,1,1,1,2,4,6,29,2,1,2006,16,0,0,,,,1,8,,.80000001,Inglés,Otra,2,.22222222,,Tecnología/Informática | Alternativa/Valores éticos | Otra,1,4,2,.58333331,168,65,4,,,,,,,,,,,,,0,0,0,0,0,1,.16666667,1,,,,,,,,,0,0,1,1,1,1,.66666669,1,0,0,0,0,1,,,,,,,1,0,25,10,100,100,0,100,90,,,3,1,1,1,1,1,1,1,1,5,1,1,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3,Construir; sostener; sacar materiales.,,,,0,2,,,,,,,,,,,,,,,,,,,,,
4803,2_2_4,2022,1,0,478,2,1,1,1,2,4,6,29,1,0,2006,16,1,1,,,1,0,4,,.40000001,Otra,Lengua Castellana y Literatura,1,.11111111,,Tecnología/Informática | Religión,0,2,0,.16666667,,,,,,,,,,,,,,,,0,1,1,1,1,1,.83333331,1,,,,,,,,,0,0,0,1,1,1,.5,1,0,0,0,1,1,,,,,,,1,0,20,10,0,0,0,100,0,,,3,1,1,1,1,1,0,1,.66666669,5,5,5,5,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,3,,,1,Ponerle el logo de supreme y venderlo a 50€,,,,0,2,,,,,,,,,,,,,,,,,,,,,
4804,2_2_4,2022,1,0,478,2,1,1,1,2,4,6,29,1,0,2006,16,1,1,,,2,0,6,,.60000002,Inglés | Lengua Castellana y Literatura | Matemáticas,,9,1,,Tecnología/Informática | Religión,4,3,4,.91666669,167,59,6,,,,,,,,,,,,,0,0,0,1,1,1,.5,1,,,,,,,,,0,0,1,1,1,1,.66666669,1,0,0,0,0,0,,,,,,,1,0,20,10,60,90,1,100,95,,,3,1,1,1,1,0,1,1,.66666669,4,4,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,,,8,Ventilación a través de los agujeros; sentarte en él; plantar semillas en cada agujero; almacenar sustancias en pequeñas cantidades; para guardar monedas de distintos tipos en cada agujero; lanzarlo como arma; lugar donde poner objetos en el lado plano; construir un horno;,,,,0,2,,,,,,,,,,,,,,,,,,,,,
4805,2_2_4,2022,1,0,478,2,1,1,1,2,4,6,29,2,1,2006,16,1,2,,,2,0,5,,.5,Otra,Lengua Castellana y Literatura,1,.11111111,,"Segunda lengua extranjera (Francés, Chino, etc) | Religión | Otra",2,4,3,.75,150,51,2,,,,,,,,,,,,,0,0,1,1,1,1,.66666669,1,,,,,,,,,0,0,0,1,1,1,.5,1,0,0,0,0,0,,,,,,,1,0,20,10,100,100,1,100,50,,,3,1,0,1,.66666669,1,1,1,1,3,2,2,4,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,6,Hacer una casa ;Hacer un muro; Hacer un edificio; Tapar el hueco que deja una ventana; Hacer una piscina;  Hacer una columna;,,,,1,2,,,,,,,,,,,,,,,,,,,,,
4806,2_2_4,2022,0,,478,2,1,1,1,2,4,6,29,2,1,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,
4807,2_2_4,2022,1,0,478,2,1,1,1,2,4,6,29,1,0,2006,16,1,1,,,1,0,5,,.5,Matemáticas,Otra,2,.22222222,,Tecnología/Informática | Alternativa/Valores éticos,4,4,3,.91666669,,,3,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,0,0,1,1,1,1,.66666669,1,0,0,0,1,1,,,,,,,1,0,20,10,60,100,0,100,30,,,3,1,1,1,1,1,0,1,.66666669,4,4,4,2,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,4,"Construir parte de un muro, para abrir las almendras, para criar abejas, para jugar,",,,,0,2,,,,,,,,,,,,,,,,,,,,,
4808,2_2_4,2022,1,0,478,2,1,1,1,2,4,6,29,2,1,2006,16,1,1,,,1,0,6,,.60000002,Inglés | Matemáticas,Lengua Castellana y Literatura,8,.8888889,,Tecnología/Informática | Alternativa/Valores éticos,3,3,3,.75,158,48,3,,,,,,,,,,,,,0,0,0,0,1,1,.33333334,1,,,,,,,,,0,0,0,1,1,1,.5,1,0,0,0,0,1,,,,,,,1,0,25,10,100,100,2,100,94,,,3,1,1,1,1,1,1,1,1,5,5,1,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,3,Construir una casa; un refugio para arañas; amontonados y jugar a tirarlo con una pelota;p,,,,0,2,,,,,,,,,,,,,,,,,,,,,
4809,2_2_4,2022,1,0,478,2,1,1,1,2,4,6,29,1,0,2006,16,1,1,,,2,0,6,,.60000002,Otra,Inglés | Lengua Castellana y Literatura | Matemáticas | Otra,6,.66666669,,"Segunda lengua extranjera (Francés, Chino, etc) | Religión",3,4,4,.91666669,170,70,4,,,,,,,,,,,,,1,0,1,1,1,1,.83333331,0,,,,,,,,,0,0,0,1,1,1,.5,1,0,0,0,1,0,,,,,,,1,0,10,5,65,95,1,100,95,,,3,1,0,1,.66666669,1,0,1,.66666669,5,2,1,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,7,Construir una casa; utilizarlo como un martillo; utilizarlo como un arma; guardar a un pequeño animal en sus agujeros; tapar algún agujero; jugar con él; fabricar una casa de muñecas.,,,,0,2,,,,,,,,,,,,,,,,,,,,,
4810,2_2_4,2022,1,0,478,2,1,1,1,2,4,6,29,1,0,2006,16,1,1,,,1,0,8,,.80000001,Matemáticas,Lengua Castellana y Literatura | Otra,4,.44444445,,"Segunda lengua extranjera (Francés, Chino, etc) | Religión",4,3,3,.83333331,171,54,3,,,,,,,,,,,,,0,1,1,1,1,1,.83333331,1,,,,,,,,,0,0,0,1,1,1,.5,1,0,0,0,0,0,,,,,,,1,0,20,10,40,100,0,100,80,,,3,0,1,1,.66666669,1,1,1,1,3,5,2,4,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,4,Edificios en general; agresivo; filtro; casa de roedores,,,,0,2,,,,,,,,,,,,,,,,,,,,,
4811,2_2_4,2022,1,0,478,2,1,1,1,2,4,6,29,1,0,2006,16,1,1,,,2,0,8,,.80000001,Otra,Otra,0,0,,Tecnología/Informática,4,3,2,.75,170,55,6,,,,,,,,,,,,,0,1,1,1,1,1,.83333331,1,,,,,,,,,0,0,1,1,1,1,.66666669,1,0,0,1,0,1,,,,,,,1,0,20,10,25,50,5,100,50,,,3,1,1,1,1,1,0,1,.66666669,3,1,1,3,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,2,Para construcción; como arma;,,,,0,2,,,,,,,,,,,,,,,,,,,,,
4812,2_2_4,2022,1,0,478,2,1,1,1,2,4,6,29,2,1,2006,16,1,1,,,2,0,5,,.5,,,0,0,,"Segunda lengua extranjera (Francés, Chino, etc) | Religión",2,3,4,.75,165,53,2,,,,,,,,,,,,,0,1,1,1,1,1,.83333331,1,,,,,,,,,0,0,0,0,1,1,.33333334,1,0,0,0,1,0,,,,,,,1,0,20,10,100,100,0,100,80,,,3,1,0,1,.66666669,1,1,1,1,3,4,3,5,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,3,Hacer una casa; hacer un muro; construir un edificio,,,,0,2,,,,,,,,,,,,,,,,,,,,,
4813,2_2_4,2022,1,0,478,2,1,1,1,2,4,6,29,1,0,2006,16,1,2,,,3,0,4,,.40000001,Matemáticas,Inglés,4,.44444445,,"Segunda lengua extranjera (Francés, Chino, etc)",3,4,3,.83333331,185,76,2,,,,,,,,,,,,,0,1,1,1,1,1,.83333331,1,,,,,,,,,0,0,0,1,1,1,.5,1,0,0,0,1,1,,,,,,,1,0,20,10,80,100,50,100,20,,,3,1,0,1,.66666669,1,1,1,1,2,4,1,4,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,Para construir una casa,,,,1,2,,,,,,,,,,,,,,,,,,,,,
4814,2_2_4,2022,1,0,478,2,1,1,1,2,4,6,29,2,1,2006,16,1,1,,,1,0,6,,.60000002,Inglés | Lengua Castellana y Literatura | Matemáticas | Otra,Otra,9,1,,"Segunda lengua extranjera (Francés, Chino, etc) | Religión",4,3,3,.83333331,161,,4,,,,,,,,,,,,,0,1,1,1,1,1,.83333331,1,,,,,,,,,0,0,0,1,1,1,.5,1,0,0,0,0,1,,,,,,,1,0,20,10,50,90,10,75,80,,,3,1,1,1,1,0,0,1,.33333334,1,5,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,2,Construir una casa. Construir cualquier edificio.,,,,0,2,,,,,,,,,,,,,,,,,,,,,
4815,2_2_4,2022,0,,478,2,1,1,1,2,4,6,29,1,0,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,
4816,2_2_4,2022,1,0,478,2,1,1,1,2,4,6,29,1,0,2006,16,1,1,,,1,0,5,,.5,,Otra,0,0,,Tecnología/Informática | Religión | Otra,4,4,3,.91666669,170,70,6,,,,,,,,,,,,,0,1,1,1,1,1,.83333331,1,,,,,,,,,0,0,0,1,1,1,.5,1,0,0,0,1,0,,,,,,,1,0,20,10,100,100,70,70,70,,,2,1,1,1,1,1,0,1,.66666669,2,2,4,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,Contruir una casa;,,,,0,2,,,,,,,,,,,,,,,,,,,,,
4817,2_2_4,2022,1,0,478,2,1,1,1,2,4,6,29,2,1,2006,16,1,1,,,2,0,7,,.69999999,Inglés | Lengua Castellana y Literatura | Matemáticas | Otra,Otra,9,1,,"Segunda lengua extranjera (Francés, Chino, etc) | Alternativa/Valores éticos",2,3,3,.66666669,160,52,4,,,,,,,,,,,,,0,1,1,1,1,1,.83333331,1,,,,,,,,,0,0,0,1,1,1,.5,1,0,0,0,0,1,,,,,,,1,0,20,10,40,100,0,100,90,,,3,1,0,1,.66666669,1,0,0,.33333334,4,5,4,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,3,Golpear a alguien; construir; de apoyo,,,,0,2,,,,,,,,,,,,,,,,,,,,,
4818,2_2_4,2022,0,,478,2,1,1,1,2,4,6,29,2,1,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,
4819,2_2_4,2022,1,0,478,2,1,1,1,2,4,6,29,1,0,2006,16,1,1,,,2,0,8,,.80000001,Lengua Castellana y Literatura | Matemáticas,Otra,5,.55555558,,Tecnología/Informática | Religión,4,4,3,.91666669,146,42,3,,,,,,,,,,,,,0,0,0,1,1,1,.5,1,,,,,,,,,0,0,0,1,1,1,.5,1,0,0,0,0,0,,,,,,,1,0,20,10,100,100,0,100,100,,,3,0,1,1,.66666669,1,1,1,1,3,4,4,2,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,0,2,,,7,"Casa, edificio, vivienda, hotel, albergue, empresa, columnas.",,,,0,2,,,,,,,,,,,,,,,,,,,,,
4820,2_2_4,2022,1,0,478,2,1,1,1,2,4,6,29,2,1,2006,16,1,1,,,1,0,6,,.60000002,Inglés | Lengua Castellana y Literatura | Matemáticas | Otra,Otra,9,1,,"Segunda lengua extranjera (Francés, Chino, etc) | Alternativa/Valores éticos",2,3,3,.66666669,156,65,5,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,0,0,0,1,1,1,.5,1,0,0,0,0,0,,,,,,,1,0,20,10,75,100,35,100,99,,,3,1,0,1,.66666669,0,0,0,0,4,4,3,2,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,7,Construir algo; una casita para muñecas; un lugar para poner barras de labios; un lapicero; sujetapapeles; algo para sujetar la puerta; puede servir para hacer estampados con pintura;,,,,0,2,,,,,,,,,,,,,,,,,,,,,
4821,2_2_4,2022,1,0,478,2,1,1,1,2,4,6,29,1,0,2006,16,0,0,,,,0,7,,.69999999,Otra,Matemáticas,1,.11111111,,Alternativa/Valores éticos | Otra,2,2,2,.5,,,8,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,0,0,1,1,1,1,.66666669,1,0,0,0,1,0,,,,,,,1,0,20,10,70,100,80,100,50,,,3,1,1,1,1,1,0,0,.33333334,4,5,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,Material de construcción
,,,,1,2,,,,,,,,,,,,,,,,,,,,,
4825,3_2_1,2021,1,0,479,3,2,1,2,2,1,1,32,2,1,2009,12,1,1,,,1,0,7,,.69999999,Inglés | Lengua Castellana y Literatura | Matemáticas | Otra,,9,1,,"Segunda lengua extranjera (Francés, Chino, etc)",2,4,3,.75,162,,,,,,,,,,,,,,,0,1,1,1,1,1,.83333331,1,,,,,,,,,1,0,0,0,0,1,.33333334,0,0,0,0,1,0,,,,,,,1,0,10,25,50,70,3,100,,,,2,1,0,1,.66666669,0,0,1,.33333334,4,2,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,3,para hacer una casa; para formar un muro; reciclarlo...,,,,0,1,,,,,,,,,,,,,,,,,,,,,
4826,3_2_1,2021,1,0,479,3,2,1,2,2,1,1,32,1,0,2007,14,1,2,,,1,0,10,,1,,Otra,0,0,,Tecnología/Informática | Refuerzo de matemáticas o lengua,3,4,4,.91666669,167,86,6,,,,,,,,,,,,,0,1,1,1,0,1,.66666669,0,,,,,,,,,0,1,1,1,1,1,.83333331,1,0,0,0,1,0,,,,,,,1,0,85,95,100,100,90,100,50,,,2,1,0,1,.66666669,0,0,1,.33333334,5,5,4,5,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,4,"hogares:casas,pisos...etc
suelos tejaddos",,,,0,1,,,,,,,,,,,,,,,,,,,,,
4827,3_2_1,2021,1,0,479,3,2,1,2,2,1,1,32,2,1,2009,12,1,1,,,1,0,5,,.5,Otra,Matemáticas | Otra,1,.11111111,,"Segunda lengua extranjera (Francés, Chino, etc)",2,3,3,.66666669,,,4,,,,,,,,,,,,,0,1,1,1,1,1,.83333331,1,,,,,,,,,0,0,0,0,1,1,.33333334,1,0,0,0,0,0,,,,,,,1,0,10,5,50,80,1,100,90,,,3,1,0,1,.66666669,0,0,1,.33333334,3,2,3,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,construir,,,,0,1,,,,,,,,,,,,,,,,,,,,,
4828,3_2_1,2021,1,0,479,3,2,1,2,2,1,1,32,1,0,2009,12,1,1,,,2,0,9,,.89999998,Otra,Matemáticas,1,.11111111,,"Segunda lengua extranjera (Francés, Chino, etc) | Refuerzo de matemáticas o lengua | Religión",4,3,3,.83333331,150,37,3,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,0,0,0,1,1,1,.5,1,0,0,0,1,0,,,,,,,1,0,20,10,100,100,0,100,98,,,3,1,0,1,.66666669,0,0,1,.33333334,3,1,2,4,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,12,una casa ;un muro; una pared; un colegio; una piscina; un edificio; un hormiguero ; un bunker; una iglesia;  romper ostias para comerlas; un cuarto; un garage;,,,,0,1,,,,,,,,,,,,,,,,,,,,,
4829,3_2_1,2021,1,0,479,3,2,1,2,2,1,1,32,2,1,2009,12,1,1,,,2,0,6,,.60000002,Inglés | Lengua Castellana y Literatura | Matemáticas | Otra,,9,1,,"Segunda lengua extranjera (Francés, Chino, etc)",2,3,3,.66666669,152,,4,,,,,,,,,,,,,0,0,1,1,1,1,.66666669,1,,,,,,,,,0,0,0,1,1,1,.5,1,0,0,0,1,0,,,,,,,1,0,10,10,55,100,40,100,98,,,2,1,0,1,.66666669,0,0,0,0,5,5,5,2,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,3,"Para construir una casa, un edificio...; Para protegerte de cualquier cosa que te tiren...",,,,0,1,,,,,,,,,,,,,,,,,,,,,
4830,3_2_1,2021,1,0,479,3,2,1,2,2,1,1,32,1,0,2009,12,1,1,,,2,0,8,,.80000001,Inglés | Matemáticas | Otra,Lengua Castellana y Literatura | Otra,8,.8888889,,"Segunda lengua extranjera (Francés, Chino, etc) | Refuerzo de matemáticas o lengua",1,2,2,.41666666,148,48,4,,,,,,,,,,,,,0,1,1,1,0,1,.66666669,0,,,,,,,,,0,0,1,1,1,1,.66666669,1,0,0,0,0,0,,,,,,,1,0,30,20,30,90,1,100,68,,,3,0,0,0,0,0,0,0,0,3,1,4,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,2,construir una casa; hacer pesas,,,,0,1,,,,,,,,,,,,,,,,,,,,,
4831,3_2_1,2021,1,0,479,3,2,1,2,2,1,1,32,1,0,2009,12,1,1,,,2,0,6,,.60000002,Otra,Otra,0,0,,Tecnología/Informática | Refuerzo de matemáticas o lengua,3,4,3,.83333331,,,6,,,,,,,,,,,,,0,0,1,1,1,1,.66666669,1,,,,,,,,,0,1,0,0,1,1,.5,0,0,0,1,0,1,,,,,,,1,0,25,15,50,99,99,100,45,,,3,0,0,1,.33333334,0,0,1,.33333334,4,1,4,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,5,,,2,"Pared de ladrillos, para romper algo",,,,0,1,,,,,,,,,,,,,,,,,,,,,
4832,3_2_1,2021,1,0,479,3,2,1,2,2,1,1,32,2,1,2009,12,0,0,,,,0,7,,.69999999,Inglés | Lengua Castellana y Literatura | Matemáticas | Otra,Otra,9,1,,"Segunda lengua extranjera (Francés, Chino, etc)",4,4,3,.91666669,,,,,,,,,,,,,,,,1,1,1,0,1,1,.83333331,0,,,,,,,,,0,0,0,0,0,1,.16666667,1,0,0,0,0,0,,,,,,,1,0,10,10,65,75,0,100,98,,,2,1,0,1,.66666669,0,0,1,.33333334,4,4,3,4,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,5,para construir una casa; para construir una pared ; para construir un edificio ;para hacer una baldosa ; para un suelo de calle,,,,0,1,,,,,,,,,,,,,,,,,,,,,
4833,3_2_1,2021,0,,479,3,2,1,2,2,1,1,32,1,0,2009,12,0,0,,,,0,4,,.40000001,Inglés | Lengua Castellana y Literatura | Matemáticas,Inglés | Lengua Castellana y Literatura | Matemáticas,,,,"Segunda lengua extranjera (Francés, Chino, etc)",3,4,2,.75,,,6,,,,,,,,,,,,,0,0,0,0,1,1,.33333334,1,,,,,,,,,0,0,1,1,1,1,.66666669,1,0,0,0,1,0,,,,,,,1,0,20,10,10,999,999,99,55,,,2,0,0,1,.33333334,0,0,0,0,3,1,2,5,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,2,,,.,"para construir, para para dibujar, para hacer una escultura, para para hacer un hoyo",,,,0,1,,,,,,,,,,,,,,,,,,,,,
